Unnamed: 0,date_time,title,excerpt,domain,article_url,entity,pred,raw_output_0,raw_output_1,text,prob
169,2020-02-07 00:00:00,"Ex-TradingView COO Joins Binance as Director of Fiat, Europe and CIS","Binance, one of the world's largest crypto exchanges, plans to further bolster its fiat-to-crypto channels by hiring a former TradingView exec. 3411 Total views.",Cointelegraph,https://cointelegraph.com/news/ex-tradingview-coo-joins-binance-as-director-of-fiat-europe-and-cis,Binance,0,1.5305500030517578,-1.7404944896697998,"Ex-TradingView COO Joins Binance as Director of Fiat, Europe and CISBinance, one of the world's largest crypto exchanges, plans to further bolster its fiat-to-crypto channels by hiring a former TradingView exec. 3411 Total views.",0.03657800704240799
170,2020-02-17 00:00:00,Binance Applied for New Crypto License in Singapore,"Global crypto exchange Binance has applied for a license in Singapore under the newly introduced Payment Services Act (PSA). Changpeng “CZ” Zhao, the ...",Finance Magnates,https://www.financemagnates.com/cryptocurrency/news/binance-applied-for-new-crypto-license-in-singapore/,Binance,0,1.5218946933746338,-1.7314282655715942,"Binance Applied for New Crypto License in SingaporeGlobal crypto exchange Binance has applied for a license in Singapore under the newly introduced Payment Services Act (PSA). Changpeng “CZ” Zhao, the ...",0.03720765933394432
171,2020-02-17 00:00:00,Binance CEO Says Crypto Exchange Has Applied for a Singapore License - CoinDesk,"“We submitted the application pretty fast. Binance's Singapore entity has been in close touch with the local regulators, and they have always been open-minded ...",Coindesk,https://www.coindesk.com/binances-ceo-says-crypto-exchange-has-applied-for-a-singapore-license,Binance,0,1.5243027210235596,-1.736527681350708,"Binance CEO Says Crypto Exchange Has Applied for a Singapore License - CoinDesk“We submitted the application pretty fast. Binance's Singapore entity has been in close touch with the local regulators, and they have always been open-minded ...",0.03693965822458267
172,2020-02-17 00:00:00,"Binance applied for Singapore's new crypto licence, says CEO","[HONG KONG] Binance Holdings Ltd, operator of one of the world's largest crypto exchanges, has applied for an operating licence in Singapore under the ...",The Business Times,https://www.businesstimes.com.sg/banking-finance/binance-applied-for-singapores-new-crypto-licence-says-ceo,Binance,0,1.5188252925872803,-1.7254316806793213,"Binance applied for Singapore's new crypto licence, says CEO[HONG KONG] Binance Holdings Ltd, operator of one of the world's largest crypto exchanges, has applied for an operating licence in Singapore under the ...",0.03753381222486496
174,2020-02-17 00:00:00,Binance Opens Won-based Cryptocurrency Purchase Service,Binance has opened cryptocurrency purchase services based on the 15 currencies including the South Korean won. Malta-based cryptocurrency exchange ...,BusinessKorea,http://www.businesskorea.co.kr/news/articleView.html?idxno=41400,Binance,0,1.5268793106079102,-1.7394081354141235,Binance Opens Won-based Cryptocurrency Purchase ServiceBinance has opened cryptocurrency purchase services based on the 15 currencies including the South Korean won. Malta-based cryptocurrency exchange ...,0.036746006458997726
176,2020-02-13 00:00:00,Binance Lures Former Uber Exec to Head Up Global Expansion,"Matt Shroder, who served most recently as head of product operations for Uber's safety and marketplace programs, has joined Binance as VP of Global Expansion ...",Finance Magnates,https://www.financemagnates.com/executives/moves/binance-lures-former-uber-exec-to-head-up-global-expansion/,Binance,0,1.5251140594482422,-1.7320897579193115,"Binance Lures Former Uber Exec to Head Up Global ExpansionMatt Shroder, who served most recently as head of product operations for Uber's safety and marketplace programs, has joined Binance as VP of Global Expansion ...",0.037068892270326614
184,2020-02-21 00:00:00,"Binance Is Not Authorized to Operate in Malta, Financial Regulator Says","Binance is not allowed to operate crypto in Malta because it does not hold a license from the Malta Financial Services Authority, the regulator says. 6324 Total ...",Cointelegraph,https://cointelegraph.com/news/binance-is-not-authorized-to-operate-in-malta-financial-regulator-says,Binance,0,1.4587574005126953,-1.651139736175537,"Binance Is Not Authorized to Operate in Malta, Financial Regulator SaysBinance is not allowed to operate crypto in Malta because it does not hold a license from the Malta Financial Services Authority, the regulator says. 6324 Total ...",0.04270085692405701
187,2020-02-25 00:00:00,Binance-Backed FTX Exchange Seeks Billion-Dollar Valuation in Equity Token Sale - CoinDesk,"Derivatives exchange FTX is hosting a public sale for tokenized equity in the hopes it can attain a billion-dollar valuation. The Binance-backed platform, famed ...",Coindesk,https://www.coindesk.com/binance-backed-ftx-exchange-seeks-billion-dollar-valuation-in-equity-token-sale,Binance,0,1.5123381614685059,-1.7135295867919922,"Binance-Backed FTX Exchange Seeks Billion-Dollar Valuation in Equity Token Sale - CoinDeskDerivatives exchange FTX is hosting a public sale for tokenized equity in the hopes it can attain a billion-dollar valuation. The Binance-backed platform, famed ...",0.03820379823446274
189,2020-03-03 00:00:00,Binance Lets Turkish Customers Directly Deposit Fiat With Bank Integration - CoinDesk,"Binance said Monday its new integration with Istanbul-based Akbank, its first-ever direct link with a bank, will allow users to seamlessly deposit Turkish lira into ...",Coindesk,https://www.coindesk.com/binance-lets-turkish-customers-directly-deposit-fiat-with-bank-integration,Binance,0,1.523526906967163,-1.734175682067871,"Binance Lets Turkish Customers Directly Deposit Fiat With Bank Integration - CoinDeskBinance said Monday its new integration with Istanbul-based Akbank, its first-ever direct link with a bank, will allow users to seamlessly deposit Turkish lira into ...",0.03705109283328056
190,2020-03-02 00:00:00,This Major Turkish Bank Is The Latest Binance Partner for Fiat-to-Crypto Transfers,"Binance announced a partnership with Turkey's major bank, and Changpeng Zhao told the details to Cointelegraph. 4441 Total views. 119 Total shares.",Cointelegraph,https://cointelegraph.com/news/this-major-turkish-bank-is-the-latest-binance-partner-for-fiat-to-crypto-transfers,Binance,0,1.527780532836914,-1.7405622005462646,"This Major Turkish Bank Is The Latest Binance Partner for Fiat-to-Crypto TransfersBinance announced a partnership with Turkey's major bank, and Changpeng Zhao told the details to Cointelegraph. 4441 Total views. 119 Total shares.",0.03667332977056503
191,2020-03-02 00:00:00,Binance Users in Turkey Can Now Deposit and Withdraw TRY via Akbank Integration | Exchanges,"Binance, the popular international cryptocurrency exchange with users from over 180 countries and regions, has announced the first bank channel integration at ...",Bitcoin News,https://news.bitcoin.com/binance-turkey-akbank/,Binance,0,1.525956153869629,-1.7365096807479858,"Binance Users in Turkey Can Now Deposit and Withdraw TRY via Akbank Integration | ExchangesBinance, the popular international cryptocurrency exchange with users from over 180 countries and regions, has announced the first bank channel integration at ...",0.036881525069475174
194,2020-03-02 00:00:00,Did Binance just help Justin Sun take over the Steem network?,"Rumors abound that Binance, Poloniex, and Huobi appear to have helped Justin Sun regain control of the Steem blockchain. By Robert Stevens. 3 min read.",Decrypt,https://decrypt.co/21108/did-binance-just-help-take-over-steem-network-justin-sun,Binance,0,1.5071730613708496,-1.7094957828521729,"Did Binance just help Justin Sun take over the Steem network?Rumors abound that Binance, Poloniex, and Huobi appear to have helped Justin Sun regain control of the Steem blockchain. By Robert Stevens. 3 min read.",0.03854324296116829
195,2020-02-27 00:00:00,Binance Throws Weight Behind Shyft Network in 'Travel Rule' Standards Race - CoinDesk,"Binance, the world's largest crypto exchange group, has chosen the Shyft Network to help address a looming regulatory requirement that firms must share users' ...",Coindesk,https://www.coindesk.com/binance-throws-weight-behind-shyft-network-in-travel-rule-standards-race,Binance,0,1.5220346450805664,-1.7296905517578125,"Binance Throws Weight Behind Shyft Network in 'Travel Rule' Standards Race - CoinDeskBinance, the world's largest crypto exchange group, has chosen the Shyft Network to help address a looming regulatory requirement that firms must share users' ...",0.03726494312286377
196,2020-02-27 00:00:00,"Binance CEO’s net worth has doubled in the past year at $2.6B, according to Hurun","Binance CEO Changpeng “CZ” Zhao is the wealthiest person in the crypto and blockchain space, according to the ninth edition of Hurun Global Rich List.",Yahoo Finance,https://finance.yahoo.com/news/binance-ceo-net-worth-doubled-111055510.html,Binance,0,1.4901645183563232,-1.682142734527588,"Binance CEO’s net worth has doubled in the past year at $2.6B, according to HurunBinance CEO Changpeng “CZ” Zhao is the wealthiest person in the crypto and blockchain space, according to the ninth edition of Hurun Global Rich List.",0.04022124782204628
203,2020-03-06 00:00:00,Binance CEO Admonishes Justin Sun Over Steem Fiasco: ‘Transparency Works’,Binance CEO Changpeng Zhao takes issue with Justin Sun's characterization of the Steem takeover as an 'upgrade'. 10193 Total views. 321 Total shares.,Cointelegraph,https://cointelegraph.com/news/binance-ceo-admonishes-justin-sun-over-steem-fiasco-transparency-works,Binance,0,1.4309368133544922,-1.6063096523284912,Binance CEO Admonishes Justin Sun Over Steem Fiasco: ‘Transparency Works’Binance CEO Changpeng Zhao takes issue with Justin Sun's characterization of the Steem takeover as an 'upgrade'. 10193 Total views. 321 Total shares.,0.0457712858915329
217,2020-03-17 00:00:00,Binance sets up $50m Indian blockchain fund,"Global decentralized cryptocurrency exchange Binance Group has set up a $50 million (Rs 370 crore) blockchain technology fund for India, weeks after the ...",Asia Times,https://asiatimes.com/2020/03/binance-sets-up-50m-indian-blockchain-fund/,Binance,0,1.5190048217773438,-1.7307103872299194,"Binance sets up $50m Indian blockchain fundGlobal decentralized cryptocurrency exchange Binance Group has set up a $50 million (Rs 370 crore) blockchain technology fund for India, weeks after the ...",0.03733712434768677
232,2020-03-31 00:00:00,Bitcoin And Crypto World Rocked By An Estimated $400 Million Binance Bid For CoinMarketCapâ€”Report,"Binance, the world's biggest bitcoin and crypto exchange by volume, has been eyeing expansion around ... [+] the world in recent months. LightRocket via Getty ...",Forbes,https://www.forbes.com/sites/billybambrough/2020/03/31/bitcoin-and-crypto-world-rocked-by-massive-400-million-binance-bid-for-coinmarketcap-report/,Binance,0,1.4704761505126953,-1.639151692390442,"Bitcoin And Crypto World Rocked By An Estimated $400 Million Binance Bid For CoinMarketCapâ€”ReportBinance, the world's biggest bitcoin and crypto exchange by volume, has been eyeing expansion around ... [+] the world in recent months. LightRocket via Getty ...",0.042711853981018066
240,2020-04-06 00:00:00,"Major Crypto Firms Including Binance, Civic, Tron Targeted in Flood of Lawsuits - CoinDesk","""Binance and the Issuers wrongfully engaged in millions of transactionsâ€”including the solicitation, offer, and sale of securitiesâ€”without registering the Tokens as ...",Coindesk,https://www.coindesk.com/top-crypto-firms-including-binance-civic-tron-targeted-in-flood-of-lawsuits,Binance,1,-1.8336460590362549,1.9206732511520386,"Major Crypto Firms Including Binance, Civic, Tron Targeted in Flood of Lawsuits - CoinDesk""Binance and the Issuers wrongfully engaged in millions of transactionsâ€”including the solicitation, offer, and sale of securitiesâ€”without registering the Tokens as ...",0.9771193861961365
241,2020-04-05 00:00:00,"Strike against crypto industry? Class actions against TRON, EOS, Binance, BitMEX","One (EOS), Binance and BitMEX. In the state of New York, USA, 11 class action lawsuits were filed on Friday against exchanges and companies that develop ...",Crypto News Flash,https://www.crypto-news-flash.com/strike-against-crypto-industry-class-actions-against-tron-eos-binance-bitmex/,Binance,1,-0.6988086104393005,0.8428771495819092,"Strike against crypto industry? Class actions against TRON, EOS, Binance, BitMEXOne (EOS), Binance and BitMEX. In the state of New York, USA, 11 class action lawsuits were filed on Friday against exchanges and companies that develop ...",0.8237096071243286
242,2020-04-04 00:00:00,Crypto Community Largely Approves of Binance Acquiring CoinMarketCap,Experts believe that Binance's acquisition of CoinMarketCap is a sign that the crypto industry is dealing with the ongoing market collapse well. 4945 Total views.,Cointelegraph,https://cointelegraph.com/news/crypto-community-largely-approves-of-binance-acquiring-coinmarketcap,Binance,0,1.5200133323669434,-1.7288451194763184,Crypto Community Largely Approves of Binance Acquiring CoinMarketCapExperts believe that Binance's acquisition of CoinMarketCap is a sign that the crypto industry is dealing with the ongoing market collapse well. 4945 Total views.,0.03736792877316475
253,2020-04-09 00:00:00,Binance denies theft of 3.995 Ethereum and 4290 Litecoin from user and presents evidence,Crypto exchange Binance denied stealing $1 million from one of its users. The exchange took the funds by order of the South Korean police. Crypto exchange ...,Crypto News Flash,https://www.crypto-news-flash.com/binance-denies-theft-of-1-million-from-user-and-presents-evidence/,Binance,1,-2.0067076683044434,2.0521469116210938,Binance denies theft of 3.995 Ethereum and 4290 Litecoin from user and presents evidenceCrypto exchange Binance denied stealing $1 million from one of its users. The exchange took the funds by order of the South Korean police. Crypto exchange ...,0.9830243587493896
258,2020-04-17 00:00:00,Binance is Bringing Smart Contracts to Its New Blockchain,"Binance DEX will now run on two blockchains. Arnab Shome | News (CryptoCurrency) | Friday, 17/04/2020 | 11:23 GMT+ ...",Finance Magnates,https://www.financemagnates.com/cryptocurrency/news/binance-is-bringing-smart-contracts-to-its-new-blockchain/,Binance,0,1.5159330368041992,-1.7221059799194336,"Binance is Bringing Smart Contracts to Its New BlockchainBinance DEX will now run on two blockchains. Arnab Shome | News (CryptoCurrency) | Friday, 17/04/2020 | 11:23 GMT+ ...",0.03775908052921295
260,2020-04-17 00:00:00,"Blockchain Bites: Binance vs. Ethereum, MicroBT vs. Bitmain, Libra vs. the World","Today, Binance unveiled plans for a smart contract blockchain competing with Ethereum, Bitcoin miner manufacturer MicroBT looks to beat Bitmain to market, ...",Yahoo Finance,https://finance.yahoo.com/news/blockchain-bites-binance-vs-ethereum-165012170.html,Binance,0,1.5176985263824463,-1.727276086807251,"Blockchain Bites: Binance vs. Ethereum, MicroBT vs. Bitmain, Libra vs. the WorldToday, Binance unveiled plans for a smart contract blockchain competing with Ethereum, Bitcoin miner manufacturer MicroBT looks to beat Bitmain to market, ...",0.037507884204387665
271,2020-04-27 00:00:00,Binance Makes Mining Easy with New Mining Pool Option,Binance founder and CEO Changpeng Zhao said the mining is an integral part of the global crypto market: “Empowering miners will therein enable significant ...,Crowdfund Insider,https://www.crowdfundinsider.com/2020/04/160692-binance-makes-mining-easy-with-new-mining-pool-option/,Binance,0,1.526841402053833,-1.74110746383667,Binance Makes Mining Easy with New Mining Pool OptionBinance founder and CEO Changpeng Zhao said the mining is an integral part of the global crypto market: “Empowering miners will therein enable significant ...,0.036687251180410385
274,2020-04-29 00:00:00,CZ Blames ‘Self-Perceived Competitors’ for New DDoS Attacks on Binance,"The world's largest crypto exchange, Binance, faced a series DDoS attacks on its Chinese domains on April 29. 7183 Total views. 85 Total shares. Listen to ...",Cointelegraph,https://cointelegraph.com/news/cz-blames-self-perceived-competitors-for-new-ddos-attacks-on-binance,Binance,1,-2.026010751724243,2.0578882694244385,"CZ Blames ‘Self-Perceived Competitors’ for New DDoS Attacks on BinanceThe world's largest crypto exchange, Binance, faced a series DDoS attacks on its Chinese domains on April 29. 7183 Total views. 85 Total shares. Listen to ...",0.9834372401237488
275,2020-04-29 00:00:00,Binance confirms DDoS attack – CEO says funds are save,"CEO of Binance, Changpeng Zhao, confirms that the platform was the victim of a DDoS attack. Zhao assures users of the exchange that the funds are save.",Crypto News Flash,https://www.crypto-news-flash.com/binance-confirms-ddos-attack-ceo-says-funds-are-safu/,Binance,1,-0.8188735842704773,0.8751876354217529,"Binance confirms DDoS attack – CEO says funds are saveCEO of Binance, Changpeng Zhao, confirms that the platform was the victim of a DDoS attack. Zhao assures users of the exchange that the funds are save.",0.8447574973106384
276,2020-04-29 00:00:00,Binance’s DDoS attack troubles highlight possible pattern behind exchange-targeting,"Binance has been the target of a DDoS attack on its Chinese domains. The Chief Executive Officer [CEO] of Binance, Changpeng Zhao [CZ] confirmed the news ...",AMBCrypto,https://eng.ambcrypto.com/binance-confirms-ddos-attack-on-its-chinese-domains/,Binance,1,-1.8480746746063232,1.9272310733795166,"Binance’s DDoS attack troubles highlight possible pattern behind exchange-targetingBinance has been the target of a DDoS attack on its Chinese domains. The Chief Executive Officer [CEO] of Binance, Changpeng Zhao [CZ] confirmed the news ...",0.9775838851928711
277,2020-05-02 00:00:00,Binance Pooling up Mining Game Amid Centralization Concerns,Does Binance's venture into mining threaten the integrity of blockchain systems? 9614 Total views. 100 ...,Cointelegraph,https://cointelegraph.com/news/binance-pooling-up-mining-game-amid-centralization-concerns,Binance,0,1.5051231384277344,-1.7112754583358765,Binance Pooling up Mining Game Amid Centralization ConcernsDoes Binance's venture into mining threaten the integrity of blockchain systems? 9614 Total views. 100 ...,0.03855324909090996
278,2020-04-30 00:00:00,Binance Charity and Integro Foundation Commit to Donate ...,Binance Charity and Integro Foundation Commit to Donate Over $1 Million to Coronavirus Relief Campaign: Crypto Against COVID. The funds will be used to ...,,https://www.globenewswire.com/news-release/2020/04/30/2025297/0/en/Binance-Charity-and-Integro-Foundation-Commit-to-Donate-Over-1-Million-to-Coronavirus-Relief-Campaign-Crypto-Against-COVID.html,Binance,0,1.5285265445709229,-1.7377700805664062,Binance Charity and Integro Foundation Commit to Donate ...Binance Charity and Integro Foundation Commit to Donate Over $1 Million to Coronavirus Relief Campaign: Crypto Against COVID. The funds will be used to ...,0.036745693534612656
279,2020-05-01 00:00:00,Brave Browser Brings Binance Integration to All Desktop Users,The Binance widget was previously only available for the Brave Nightly and Beta versions. 7555 Total views. 122 ...,Cointelegraph,https://cointelegraph.com/news/brave-browser-brings-binance-integration-to-all-desktop-users,Binance,0,1.5189228057861328,-1.7314810752868652,Brave Browser Brings Binance Integration to All Desktop UsersThe Binance widget was previously only available for the Brave Nightly and Beta versions. 7555 Total views. 122 ...,0.03731237351894379
282,2020-04-30 00:00:00,Brave integrates Binance’s crypto widget,"It lets users handle their Binance affairs. More widgets are on the way, says Brave. The world's biggest cryptocurrency-friendly browser, Brave, today integrated a ...",Decrypt,https://decrypt.co/27268/brave-binance-crypto-widget-launch,Binance,0,1.519348382949829,-1.731076955795288,"Brave integrates Binance’s crypto widgetIt lets users handle their Binance affairs. More widgets are on the way, says Brave. The world's biggest cryptocurrency-friendly browser, Brave, today integrated a ...",0.0373116135597229
289,2020-05-10 00:00:00,Traders Say Binance Cut Their Bitcoin Shorts: Here's Why It Happened,"Traders claim that their Bitcoin shorts were unfairly cut on Binance Futures, but the process is called auto-deleveraging, and here is why it happens. 37445 Total ...",Cointelegraph,https://cointelegraph.com/news/traders-say-binance-cut-their-bitcoin-shorts-heres-why-it-happened,Binance,0,0.8857378363609314,-0.9321501851081848,"Traders Say Binance Cut Their Bitcoin Shorts: Here's Why It HappenedTraders claim that their Bitcoin shorts were unfairly cut on Binance Futures, but the process is called auto-deleveraging, and here is why it happens. 37445 Total ...",0.13968749344348907
290,2020-05-08 00:00:00,Binance Hires Former HSBC Banker and Fintech Veteran to Lead UK Growth,Major cryptocurrency exchange Binance has hired banking and fintech veteran Teana Baker-Taylor to lead its expansion in the United Kingdom and European ...,Cointelegraph,https://cointelegraph.com/news/binance-hires-former-hsbc-banker-and-fintech-veteran-to-lead-uk-growth,Binance,0,1.5272395610809326,-1.7371898889541626,Binance Hires Former HSBC Banker and Fintech Veteran to Lead UK GrowthMajor cryptocurrency exchange Binance has hired banking and fintech veteran Teana Baker-Taylor to lead its expansion in the United Kingdom and European ...,0.03681183606386185
294,2020-05-07 00:00:00,Binance Onboards Teana Baker-Taylor to Push European Expansion,"She is one of the most influential women in the tech world. Arnab Shome | Executive Moves (Executives) | Thursday, 07/05/2020 | 09:53 GMT+2. Binance. Photo: ...",Finance Magnates,https://www.financemagnates.com/executives/moves/binance-onboards-teana-baker-taylor-to-push-european-expansion/,Binance,0,1.5229363441467285,-1.7301998138427734,"Binance Onboards Teana Baker-Taylor to Push European ExpansionShe is one of the most influential women in the tech world. Arnab Shome | Executive Moves (Executives) | Thursday, 07/05/2020 | 09:53 GMT+2. Binance. Photo: ...",0.03721435368061066
296,2020-05-12 00:00:00,Binance acquires controlling stake in little-known Indonesian ...,"Binance has acquired a majority stake in little-known Indonesian crypto exchange Tokocrypto, The Block has learned; Tokocrypto is already backed by crypto ...",The Block Crypto,https://www.theblockcrypto.com/post/64889/binance-acquires-controlling-stake-in-little-known-indonesian-crypto-exchange-tokocrypto,Binance,0,1.1389260292053223,-1.2344691753387451,"Binance acquires controlling stake in little-known Indonesian ...Binance has acquired a majority stake in little-known Indonesian crypto exchange Tokocrypto, The Block has learned; Tokocrypto is already backed by crypto ...",0.08522408455610275
298,2020-05-14 00:00:00,Binance Quashes Upbit Hackers' Attempt to Launder Stolen Funds - CoinDesk,Binance has frozen funds linked to the $49 million breach of the Upbit crypto exchange after hackers tried to liquidate some of their ill-gotten gains. Most of the ...,Coindesk,https://www.coindesk.com/binance-upbit-hacker,Binance,1,-1.9678599834442139,2.0131709575653076,Binance Quashes Upbit Hackers' Attempt to Launder Stolen Funds - CoinDeskBinance has frozen funds linked to the $49 million breach of the Upbit crypto exchange after hackers tried to liquidate some of their ill-gotten gains. Most of the ...,0.9816755652427673
302,2020-05-13 00:00:00,Binance Freezes Funds Stolen From Upbit in Late 2019,Binance froze ETH previously stolen from Upbit immediately after the suspicious transaction was reported. 4905 Total views. 88 Total shares. Listen to article.,Cointelegraph,https://cointelegraph.com/news/binance-freezes-funds-stolen-from-upbit-in-late-2019,Binance,1,-1.3807017803192139,1.4867255687713623,Binance Freezes Funds Stolen From Upbit in Late 2019Binance froze ETH previously stolen from Upbit immediately after the suspicious transaction was reported. 4905 Total views. 88 Total shares. Listen to article.,0.9462127089500427
304,2020-05-19 00:00:00,CZ on Binance’s New Chinese Domain: ‘Let’s Focus on Tech First’,Binance's new Chinese website gets an approval from the China's Ministry of Industry and Information Technology. 2062 Total views. 86 Total shares. Listen to ...,Cointelegraph,https://cointelegraph.com/news/cz-on-binances-new-chinese-domain-lets-focus-on-tech-first,Binance,0,1.524601697921753,-1.733958125114441,CZ on Binance’s New Chinese Domain: ‘Let’s Focus on Tech First’Binance's new Chinese website gets an approval from the China's Ministry of Industry and Information Technology. 2062 Total views. 86 Total shares. Listen to ...,0.03702051565051079
306,2020-05-23 00:00:00,"Binance turns back on Steem rebels, backs Justin Sun's hard fork",Binance announced that it will sync its network up to the controversial Steem hardfork 0.23. Steem's hardfork 0.23 targeted accounts that took part in the Hive ...,Decrypt,https://decrypt.co/29963/binance-will-support-controversial-steem-hardfork,Binance,0,1.511307954788208,-1.7178705930709839,"Binance turns back on Steem rebels, backs Justin Sun's hard forkBinance announced that it will sync its network up to the controversial Steem hardfork 0.23. Steem's hardfork 0.23 targeted accounts that took part in the Hive ...",0.03808232769370079
307,2020-05-24 00:00:00,CZ Binance Commented On STEEM: Withdrawals Enabled...,The conflict in STEEM community proceeds to the next level. Some users' wallets are wiped. CZ shares his view and Binance's stance ...,TheTradable,https://thetradable.com/crypto/390-cz-binance-commented-on-steem-withdrawals-enabled,Binance,0,1.3233871459960938,-1.4780893325805664,CZ Binance Commented On STEEM: Withdrawals Enabled...The conflict in STEEM community proceeds to the next level. Some users' wallets are wiped. CZ shares his view and Binance's stance ...,0.0572444386780262
309,2020-05-22 00:00:00,"Binance, Eosfinex Join EOSDT Stablecoin Governance Board - CoinDesk",Binance is trying its hand at decentralized stablecoin governance. The exchange joined the distributed oversight team that approves contracts and code changes ...,Coindesk,https://www.coindesk.com/binance-eosfinex-join-eosdt-stablecoin-governance-board,Binance,0,1.5249335765838623,-1.737119436264038,"Binance, Eosfinex Join EOSDT Stablecoin Governance Board - CoinDeskBinance is trying its hand at decentralized stablecoin governance. The exchange joined the distributed oversight team that approves contracts and code changes ...",0.03689618781208992
310,2020-05-22 00:00:00,Binance Plans to Create the World's Largest Blockchain Travel Agency,Binance acquired the Australian travel agency TravelbyBit for $2.5M back in October 2018. Binance CEO Changpeng Zhao said then cryptos are the most ...,ihodl.com,https://ihodl.com/topnews/2020-05-22/binance-plans-create-worlds-largest-blockchain-travel-agency/,Binance,0,1.5243074893951416,-1.7346543073654175,Binance Plans to Create the World's Largest Blockchain Travel AgencyBinance acquired the Australian travel agency TravelbyBit for $2.5M back in October 2018. Binance CEO Changpeng Zhao said then cryptos are the most ...,0.0370061919093132
316,2020-05-27 00:00:00,Binance users protest outside its disputed Shanghai office,Five Binance users took to the exchange's Shanghai office—which it says doesn't exist—to complain about FTX tokens and other issues. Binance says the ...,Decrypt,https://decrypt.co/30306/binance-users-protest-outside-its-disputed-shanghai-office,Binance,0,0.42577916383743286,-0.41228753328323364,Binance users protest outside its disputed Shanghai officeFive Binance users took to the exchange's Shanghai office—which it says doesn't exist—to complain about FTX tokens and other issues. Binance says the ...,0.3019420802593231
321,2020-06-06 00:00:00,Brave Comes Under Fire for Binance Affiliate Link Autofill,Brave appears to have removed a controversial feature that was auto-filling the company's affiliate link when a user attempted to access Binance. 11087 Total ...,Cointelegraph,https://cointelegraph.com/news/brave-comes-under-fire-for-binance-affiliate-link-autofill,Binance,1,-1.1488349437713623,1.312158465385437,Brave Comes Under Fire for Binance Affiliate Link AutofillBrave appears to have removed a controversial feature that was auto-filling the company's affiliate link when a user attempted to access Binance. 11087 Total ...,0.9213616847991943
322,2020-06-07 00:00:00,Brave web browser inserted affiliate code in Binance crypto links,The incident that has been reported and ruffling some feathers involve links that users type to go to the Binance crypto exchange site of which Brave is an ...,SlashGear,https://www.slashgear.com/brave-web-browser-inserted-affiliate-code-in-binance-crypto-links-07623907/,Binance,0,0.8497194647789001,-0.873286783695221,Brave web browser inserted affiliate code in Binance crypto linksThe incident that has been reported and ruffling some feathers involve links that users type to go to the Binance crypto exchange site of which Brave is an ...,0.15148432552814484
326,2020-06-05 00:00:00,Binance,Binance. Asia. JGX_4039 Consensus Singapore 2018 Changpeng Zhao CEO Binance Pete Rizzo Editor CoinDesk panel speaker.,Coindesk,https://www.coindesk.com/company/binance,Binance,0,1.474107265472412,-1.654137134552002,BinanceBinance. Asia. JGX_4039 Consensus Singapore 2018 Changpeng Zhao CEO Binance Pete Rizzo Editor CoinDesk panel speaker.,0.04195711389183998
345,2020-06-17 00:00:00,Binance Pool Is Now the Largest Bitcoin SV Miner,"According to crypto statistics and services platform Coin Dance, Binance Pool is the largest miner of Bitcoin Satoshi's Vision (BSV) blocks as of June 16. Binance ...",Cointelegraph,https://cointelegraph.com/news/binance-pool-is-now-the-largest-bitcoin-sv-miner,Binance,0,1.5180857181549072,-1.72902250289917,"Binance Pool Is Now the Largest Bitcoin SV MinerAccording to crypto statistics and services platform Coin Dance, Binance Pool is the largest miner of Bitcoin Satoshi's Vision (BSV) blocks as of June 16. Binance ...",0.037430934607982635
346,2020-06-22 00:00:00,Binance Enables SEPA and FPS with Clear Junction Partnership,"As a part of Binance's aggressive expansion into Europe, the crypto exchange has added direct fund transfers using SEPA for euro and Faster Payments for ...",Finance Magnates,https://www.financemagnates.com/cryptocurrency/news/binance-enables-sepa-and-fps-with-clear-junction-partnership/,Binance,0,1.5291509628295898,-1.7441967725753784,"Binance Enables SEPA and FPS with Clear Junction PartnershipAs a part of Binance's aggressive expansion into Europe, the crypto exchange has added direct fund transfers using SEPA for euro and Faster Payments for ...",0.03649692237377167
357,2020-06-29 00:00:00,"Coinbase, Binance, and Kraken Lead in Blockchain Merger ...","Coinbase, Binance, and Kraken have the most active firms in acquisitions, boasting of at least 10 merger & acquisition transactions. Excluding the three ...",Nairametrics,https://nairametrics.com/2020/06/29/coinbase-binance-and-kraken-lead-in-blockchain-merger-acquisition-deals/,Binance,0,1.5135459899902344,-1.7182806730270386,"Coinbase, Binance, and Kraken Lead in Blockchain Merger ...Coinbase, Binance, and Kraken have the most active firms in acquisitions, boasting of at least 10 merger & acquisition transactions. Excluding the three ...",0.037985436618328094
365,2020-03-02 00:00:00,"LINE shutters BitBox, rolls out global crypto exchange","... also announced that it had shut down BitBox, its Singapore-based crypto exchange. BITFRONT will be operated by LVC USA, a subsidiary of LVC Corporation ...",CoinGeek,https://coingeek.com/line-shutters-bitbox-rolls-out-global-crypto-exchange/,Bitbox,0,1.4853837490081787,-1.6842865943908691,"LINE shutters BitBox, rolls out global crypto exchange... also announced that it had shut down BitBox, its Singapore-based crypto exchange. BITFRONT will be operated by LVC USA, a subsidiary of LVC Corporation ...",0.0403231680393219
